SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
39,11:36:05,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.092579,2.915203,0.089729,2.938973,1.859255,1.779416,4.948574,3.089319,18.208679,19.025671,50.638527,0.441786,7.5,PSF-00578_20260721113605_341,0,0,0,92.486504,271.935211,0.659895,0.5,0.8,399.621765,1,31.32,29.97,35.9,32.63,32.63,97.72,155.9,154.5,0.9,1514,3.593,-10,43,347,,,,,,,,16:30:17,2026-07-21,39.208412,-96.593857,325,14,0.84,11:32:47,2026-07-21,-0.4,1,0,-0.001,-9999,0.338,0.63,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.446347,2.434372,1.641073,0.928679,0.177556,-0.039285,0.244648,1.371681,92.486504,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721113605_341,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
44,11:38:07,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.056766,2.91708,0.055683,2.099478,1.926894,1.869985,5.471979,3.545084,19.135616,19.71797,55.99493,0.441786,7.5,PSF-00578_20260721113807_861,0,0,0,189.359314,285.878418,0.337623,0.5,0.8,158.724899,1,32.43,31.47,35.92,34.43,34.43,97.72,156.1,154.6,0.9,1175,3.556,0,29,109,,,,,,,,16:32:19,2026-07-21,39.208454,-96.593849,328,14,0.84,11:32:47,2026-07-21,-0.4,1,0.001,0.001,-9999,3.658,5.55,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448426,2.435877,1.642986,0.929006,0.177454,-0.017943,0.256627,1.088713,189.359314,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721113807_861,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
1,11:45:37,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.084623,2.915175,0.082236,4.511592,2.154926,2.032719,7.258901,5.103975,20.797096,22.047417,74.267067,0.441786,7.5,PSF-00578_20260721114537_72b,0,0,0,106.514099,148.410202,0.282299,0.5,0.8,171.883728,1,34.47,32.51,36.85,39.61,39.61,97.74,155.9,154.7,0.8,1522,3.584,-20,-35,87,,,,,,,,00:00:00,0000-00-00,nan,nan,nan,0,nan,11:45:16,2026-07-21,-0.35,1,0.002,0.003,0.011,-0.568,-0.896,-2.137,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.44973,2.438418,1.641044,0.929113,0.171198,0.035005,0.16624,1.378546,106.514099,0.000303,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114537_72b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
2,11:45:48,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.061402,2.916664,0.060136,3.331389,2.118792,2.028623,7.273328,5.154536,20.754713,21.677227,74.412971,0.441786,7.5,PSF-00578_20260721114548_6d2,0,0,0,111.859558,149.416214,0.251356,0.5,0.8,157.32373,1,33.82,32.38,36.88,39.64,39.64,97.74,156.1,154.5,1,1565,3.589,-23,-29,91,,,,,,,,00:00:00,0000-00-00,nan,nan,nan,0,nan,11:45:16,2026-07-21,-0.35,1,0.003,0.002,-9999,-1.131,-1.876,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449548,2.437552,1.642562,0.928606,0.17096,0.035033,0.168185,1.414121,111.859558,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114548_6d2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
3,11:46:00,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.051348,2.916342,0.05046,2.533162,2.038932,1.970284,6.72643,4.687498,20.155121,20.857359,68.808365,0.441786,7.5,PSF-00578_20260721114600_755,0,0,0,93.655586,141.633148,0.338745,0.5,0.8,212.848068,1,32.49,31.4,36.91,38.19,38.19,97.76,156,154.5,1,1571,3.589,-23,-28,89,,,,,,,,00:00:00,0000-00-00,nan,nan,nan,0,nan,11:45:16,2026-07-21,-0.35,1,0,0.002,-9999,-0.115,-1.242,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448188,2.435761,1.642234,0.928536,0.170752,0.016207,0.170154,1.419223,93.655586,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114600_755,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
4,11:46:11,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.110885,2.916549,0.106823,4.978332,2.233648,2.099047,6.583479,4.349831,21.474564,22.851612,67.353096,0.441786,7.5,PSF-00578_20260721114611_dfe,0,0,0,100.597855,148.210281,0.321249,0.5,0.8,207.509735,1,35.56,33.41,36.93,37.79,37.79,97.75,156.1,154.6,1,1615,3.548,-23,-25,72,,,,,,,,00:00:00,0000-00-00,39.20845,-96.593895,333.5,6,1.44,11:45:16,2026-07-21,-0.35,1,0.002,0.002,-9999,-0.381,-0.329,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.450948,2.439853,1.642445,0.928771,0.170617,0.010975,0.171788,1.455996,100.597855,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114611_dfe,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
5,11:46:24,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.110409,2.916283,0.106382,4.904901,2.172342,2.039611,6.479705,4.307363,20.866068,22.223961,66.290062,0.441786,7.5,PSF-00578_20260721114624_2fb,0,0,0,97.143173,177.787186,0.453599,0.5,0.8,279.629456,1,34.55,32.44,36.95,37.5,37.5,97.75,156,154.7,0.9,1541,3.587,-22,-30,81,,,,,,,,16:40:36,2026-07-21,39.208393,-96.593925,332.799988,4,2.28,11:45:16,2026-07-21,-0.35,1,-0.002,-0.002,0.007,2.835,0.375,-21.865,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449611,2.438511,1.642173,0.929021,0.170506,0.007105,0.173726,1.394419,97.143173,0.000298,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114624_2fb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
6,11:46:34,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.012264,2.917153,0.012213,0.690584,2.034651,2.015946,7.298683,5.264032,20.621222,20.812551,74.658615,0.441786,7.5,PSF-00578_20260721114634_b54,0,0,0,101.864937,118.383766,0.139536,0.5,0.8,82.798065,1,32.34,32.04,36.96,39.71,39.71,97.76,156.1,154.3,1.2,1483,3.587,-21,-28,89,,,,,,,,16:40:47,2026-07-21,39.208401,-96.593849,336.799988,6,1.44,11:45:16,2026-07-21,-0.35,1,-0.001,-0.001,-9999,0.08,-0.119,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449062,2.435544,1.643061,0.928094,0.170423,0.03485,0.175334,1.346188,101.864937,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114634_b54,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
7,11:46:46,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.01914,2.916599,0.019015,1.057935,2.009784,1.981111,7.192692,5.182908,20.265202,20.55851,73.575569,0.441786,7.5,PSF-00578_20260721114646_282,0,0,0,97.506882,117.060539,0.167039,0.5,0.8,106.537582,1,31.91,31.46,36.98,39.43,39.43,97.76,156.1,154.3,1.2,1595,3.588,-21,-26,79,,,,,,,,16:40:58,2026-07-21,39.208439,-96.593895,336.700012,5,1.58,11:45:16,2026-07-21,-0.35,1,0,0.001,-9999,-0.541,-0.506,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448264,2.434974,1.642495,0.928017,0.170326,0.031177,0.176929,1.438982,97.506882,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114646_282,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
9,11:47:09,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.112319,2.916271,0.108154,3.955147,2.112953,2.005866,5.547141,3.434188,20.522839,21.618484,56.75507,0.441786,7.5,PSF-00578_20260721114709_5ba,0,0,0,96.974014,202.61586,0.52139,0.5,0.8,190.921097,1,33.55,31.85,36.98,34.67,34.67,97.74,156,154.5,1,915,3.549,3,-69,110,,,,,,,,16:41:18,2026-07-21,39.208382,-96.593826,337.899994,7,1.39,11:45:16,2026-07-21,-0.35,1,0,-0.001,-9999,-2.384,-3.275,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4488,2.437172,1.642161,0.928651,0.170313,-0.028075,0.179959,0.871571,96.974014,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114709_5ba,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
10,11:47:36,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.168873,2.916725,0.159631,6.049,1.969416,1.805448,5.531024,3.561608,18.471994,20.149591,56.589298,0.441786,7.5,PSF-00578_20260721114736_895,0,0,0,92.531204,178.354019,0.481194,0.5,0.8,215.295654,1,31.27,28.67,36.98,34.62,34.62,97.74,156.1,154.3,1.1,1119,3.58,8,-76,132,,,,,,,,16:41:47,2026-07-21,39.208435,-96.593864,339.399994,7,1.39,11:45:16,2026-07-21,-0.35,1,0.001,0.004,0.013,-0.604,-0.285,-1.35,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.444387,2.434106,1.642624,0.928242,0.170327,-0.028685,0.183555,1.041283,92.531204,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114736_895,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
11,11:47:49,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.12668,2.917643,0.121408,4.913954,1.95924,1.82612,5.759062,3.799822,18.683298,20.045269,58.921806,0.441786,7.5,PSF-00578_20260721114749_a27,0,0,0,90.894341,169.315338,0.463165,0.5,0.8,215.513016,1,31.13,29.02,36.97,35.35,35.35,97.74,156.2,154.6,1,1163,3.588,4,-79,143,,,,,,,,16:42:01,2026-07-21,39.208435,-96.593864,337.799988,7,1.39,11:45:16,2026-07-21,-0.35,1,-0.003,0,0.008,-0.226,-0.392,-0.786,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.444877,2.433918,1.643561,0.928849,0.170409,-0.019653,0.1852,1.078644,90.894341,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114749_a27,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
12,11:48:04,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.197303,2.915928,0.184799,6.571937,2.011118,1.832938,5.356063,3.344944,18.752914,20.57589,54.798244,0.441786,7.5,PSF-00578_20260721114804_642,0,0,0,89.621185,190.929657,0.530606,0.5,0.8,256.452881,1,31.98,29.15,36.95,34.04,34.04,97.74,156,154.5,1,1208,3.588,0,-76,135,,,,,,,,16:42:16,2026-07-21,39.208424,-96.593857,340.200012,7,1.39,11:45:16,2026-07-21,-0.35,1,0.003,0.002,0.014,1.212,1.793,-8.714,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.445058,2.435065,1.641811,0.928529,0.170492,-0.035354,0.186844,1.116278,89.621185,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114804_642,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
13,11:48:16,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.070314,2.914788,0.068658,2.552491,1.904722,1.835382,5.40251,3.497787,18.77854,19.487991,55.275284,0.441786,7.5,PSF-00578_20260721114816_af5,0,0,0,106.952545,216.754669,0.506573,0.5,0.8,178.984818,1,30.31,29.21,36.94,34.2,34.2,97.74,155.8,154.4,0.9,883,3.582,-1,-73,95,,,,,,,,16:42:29,2026-07-21,39.20842,-96.593842,340.200012,6,1.58,11:45:16,2026-07-21,-0.35,1,0,0.002,-9999,-1.93,-1.312,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.445142,2.432799,1.640651,0.92833,0.170575,-0.03333,0.188331,0.844722,106.952545,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114816_af5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
14,11:48:28,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.045013,2.916001,0.044329,1.744418,1.880874,1.833518,5.580334,3.69946,18.759089,19.243599,57.093513,0.441786,7.5,PSF-00578_20260721114828_f91,0,0,0,157.640579,271.953094,0.420339,0.5,0.8,156.618469,1,29.95,29.2,36.93,34.78,34.78,97.74,156,154.2,1.1,932,3.589,-2,-69,96,,,,,,,,16:42:40,2026-07-21,39.208424,-96.593857,340.299988,7,1.39,11:45:16,2026-07-21,-0.35,1,0.002,0.003,-9999,-4.16,-5.057,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.44513,2.43231,1.641885,0.927995,0.170657,-0.026122,0.189649,0.884988,157.640579,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114828_f91,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
15,11:48:40,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.091617,2.916832,0.088827,3.241465,1.903501,1.815579,5.338196,3.434695,18.574984,19.474497,54.614468,0.441786,7.5,PSF-00578_20260721114840_e0c,0,0,0,107.748268,207.090134,0.479704,0.5,0.8,160.229263,1,30.34,28.94,36.91,33.98,33.98,97.74,156.1,154.6,1,835,3.588,-5,-59,89,,,,,,,,16:42:52,2026-07-21,39.208405,-96.593842,340.299988,7,1.39,11:45:16,2026-07-21,-0.35,1,0.002,0.002,-9999,-1.012,-3.375,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.44477,2.432843,1.642734,0.928916,0.17077,-0.035553,0.190831,0.80439,107.748268,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114840_e0c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
17,11:49:00,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.040842,2.915854,0.040278,1.545678,1.833568,1.791581,5.444725,3.611156,18.330074,18.759647,55.706207,0.441786,7.5,PSF-00578_20260721114900_c66,0,0,0,88.487503,279.684296,0.683616,0.5,0.8,137.930725,1,29.27,28.6,36.88,34.34,34.34,97.74,156,154.5,1,504,3.587,13,56,151,,,,,,,,16:43:12,2026-07-21,39.208389,-96.593842,339.899994,7,1.39,11:45:16,2026-07-21,-0.35,1,0.001,0.003,-9999,-0.566,-0.329,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.444299,2.431382,1.641736,0.92854,0.170954,-0.030928,0.193018,0.528123,88.487503,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114900_c66,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
18,11:49:14,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.142522,2.915746,0.135881,5.071713,1.901736,1.764043,5.413664,3.511928,18.046707,19.455351,55.383457,0.441786,7.5,PSF-00578_20260721114914_276,0,0,0,95.854996,187.884811,0.48982,0.5,0.8,231.790192,1,30.38,28.18,36.87,34.24,34.24,97.75,156,154.4,1,1183,3.587,-3,34,101,,,,,,,,16:43:26,2026-07-21,39.208393,-96.593826,339.799988,8,1.31,11:45:16,2026-07-21,-0.35,1,0.003,0.002,-9999,-1.439,-2.989,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.443715,2.432906,1.641625,0.928499,0.171051,-0.031988,0.194418,1.095167,95.854996,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114914_276,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
19,11:49:30,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.32056,2.917354,0.288824,10.218089,2.179447,1.903198,5.501633,3.322186,19.471001,22.297222,56.285431,0.441786,7.5,PSF-00578_20260721114930_7b2,0,0,0,89.806793,161.038391,0.442327,0.5,0.8,253.093781,1,34.86,30.44,36.85,34.53,34.53,97.75,156.2,154.4,1.1,1430,3.587,-12,32,71,,,,,,,,16:43:38,2026-07-21,39.208378,-96.593803,337.799988,9,1.09,11:45:16,2026-07-21,-0.35,1,-0.003,0.001,0.013,0.134,0.178,-0.224,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.446872,2.438939,1.643266,0.928348,0.171191,-0.02822,0.196283,1.301917,89.806793,0.000275,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114930_7b2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
20,11:49:47,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.138064,2.915966,0.131823,4.544514,2.031497,1.908303,5.275443,3.243946,19.522129,20.782419,53.968311,0.441786,7.5,PSF-00578_20260721114947_ac3,0,0,0,86.092117,194.940445,0.558367,0.5,0.8,212.453857,1,32.52,30.54,36.83,33.77,33.77,97.75,156,154.5,1,951,3.582,0,54,313,,,,,,,,16:43:59,2026-07-21,39.208385,-96.593788,339.5,9,1.09,11:45:16,2026-07-21,-0.35,1,0.001,-0.001,-9999,1.277,0.989,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.44702,2.435806,1.64185,0.92852,0.171286,-0.037133,0.198046,0.901472,86.092117,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114947_ac3,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
21,11:49:59,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.190675,2.916286,0.178974,6.30782,1.984108,1.813081,5.300725,3.316617,18.548946,20.298664,54.229717,0.441786,7.5,PSF-00578_20260721114959_08e,0,0,0,90.890762,197.15094,0.538979,0.5,0.8,176.184723,1,31.79,29.05,36.81,33.86,33.86,97.75,156,154.8,0.8,817,3.588,-3,61,315,,,,,,,,16:44:11,2026-07-21,39.20837,-96.593765,339.299988,9,1.09,11:45:16,2026-07-21,-0.35,1,0.003,0.001,0.013,0.058,0.158,0.68,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.444939,2.434826,1.642176,0.929268,0.171403,-0.035884,0.199321,0.789493,90.890762,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721114959_08e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
22,11:50:13,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.112917,2.916703,0.108709,4.152436,1.89618,1.783528,5.488789,3.592608,18.24674,19.399258,56.154163,0.441786,7.5,PSF-00578_20260721115013_675,0,0,0,93.529701,202.975281,0.539206,0.5,0.8,202.79422,1,30.4,28.6,36.8,34.48,34.48,97.75,156.1,154.7,0.9,940,3.586,12,68,318,,,,,,,,16:44:25,2026-07-21,39.208374,-96.593773,339.600006,9,1.09,11:45:16,2026-07-21,-0.35,1,0.001,0.002,-9999,-0.427,-0.739,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.444309,2.432947,1.642601,0.929075,0.171498,-0.028156,0.200691,0.892294,93.529701,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721115013_675,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
23,11:50:25,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.118594,2.915722,0.113959,4.117254,1.79485,1.682956,5.199695,3.404845,17.219097,18.363937,53.200481,0.441786,7.5,PSF-00578_20260721115025_4ee,0,0,0,86.862091,192.863342,0.549618,0.5,0.8,187.94455,1,28.8,27,36.79,33.51,33.51,97.74,156,154.5,1,855,3.587,13,63,307,,,,,,,,16:44:37,2026-07-21,39.208389,-96.593788,339.700012,9,1.09,11:45:16,2026-07-21,-0.35,1,0,0.003,-9999,0.161,4.68,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.44206,2.430748,1.641602,0.928552,0.17158,-0.039685,0.201977,0.820971,86.862091,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721115025_4ee,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
24,11:50:39,2026-07-21,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.108393,2.916135,0.104508,3.647157,1.773922,1.674804,5.065801,3.291879,17.13398,18.147999,51.825375,0.441786,7.5,PSF-00578_20260721115039_80e,0,0,0,86.20298,239.411118,0.639937,0.5,0.8,175.221451,1,28.49,26.89,36.77,33.05,33.05,97.75,156,154.6,0.9,685,3.587,0,-51,349,,,,,,,,16:44:48,2026-07-21,39.208405,-96.593803,339.700012,9,1.09,11:45:16,2026-07-21,-0.35,1,0.004,0.004,-9999,0.516,-0.168,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.441907,2.430318,1.642022,0.928851,0.171676,-0.045069,0.203431,0.67862,86.20298,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721115039_80e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
