"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","ECSt mAU","gH+","Leaf Angle","Leaf Temperature Differential","LEF","Light Intensity (PAR)","NPQt","Phi2","PhiNO","PhiNPQ","PS1 Active Centers","PS1 Open Centers","PS1 Over Reduced Centers","PS1 Oxidized Centers","Relative Chlorophyll","Thickness","vH+","time","Leaf position","Plant ID","Plot ID","Time","Time of Day","User","Device ID","Latitude","Longitude","Issues"
6472049,"Whole Data Set",1,52.953,31.36,0.00029,204.477,16.681,-2.65,73.22427,270.3,1.273,0.602,0.175,0.223,-12.746,-0.027,1.021,0.006,55.63,1.09,0.059,"07/02/2026 8:41 AM","Middle",05,"P03","Morning",8.688333333333334,"suraj karkee","41:00:13:15",39.208463333333334,-96.59382166666667,""
6472048,"Whole Data Set",1,52.455,31.45,0.00014,313.244,26.783,-3.52,30.6243153,111.018,1.064,0.613,0.188,0.2,-3.092,-0.129,1.371,-0.243,59.99,0.26,0.044,"07/02/2026 8:41 AM","Lower",05,"P03","Morning",8.698611111111111,"suraj karkee","41:00:13:15",39.207639,-96.5984127,""
6472047,"Whole Data Set",1,52.319,31.61,0.00041,150.915,21.298,-4.5,72.4151421,283.814,1.249,0.567,0.193,0.241,3.839,0.416,0.786,-0.203,63.86,0.38,0.062,"07/02/2026 8:42 AM","Upper",10,"P03","Morning",8.715833333333332,"suraj karkee","41:00:13:15",39.2085,-96.59382,""
6472046,"Whole Data Set",1,51.932,31.74,0.00033,195.249,27.497,-5.13,83.05317764999998,323.227,1.146,0.571,0.2,0.229,4.503,0.541,0.612,-0.153,67.87,0.73,0.064,"07/02/2026 8:43 AM","Middle",10,"P03","Morning",8.730277777777777,"suraj karkee","41:00:13:15",39.20847833333333,-96.59376333333333,""
6472045,"Whole Data Set",1,51.859,31.83,0.0003,241.065,13.551,-4.66,85.90825439999999,338.488,1.252,0.564,0.194,0.242,4.3,0.665,1.769,-1.434,66.94,0.76,0.072,"07/02/2026 8:44 AM","Lower",10,"P03","Morning",8.741388888888888,"suraj karkee","41:00:13:15",39.208483333333334,-96.59381333333334,""
6472044,"Whole Data Set",1,51.033,32.07,0.00114,103.048,53.63,-3.96,102.56259060000001,498.724,1.403,0.457,0.226,0.317,3.281,0.219,0.425,0.356,66.94,0.57,0.117,"07/02/2026 8:47 AM","Upper",04,"P01","Morning",8.784166666666666,"suraj karkee","41:00:13:15",39.208385,-96.59381166666665,""
6472043,"Whole Data Set",1,51.658,32.14,0.00024,276.688,15.253,-4.57,68.04183959999999,260.248,1.2,0.581,0.191,0.229,3.799,0.373,0.51,0.117,68.57,0.52,0.066,"07/02/2026 8:47 AM","Middle",04,"P01","Morning",8.795555555555556,"suraj karkee","41:00:13:15",39.20840833333333,-96.59383833333335,""
6472042,"Whole Data Set",1,51.446,32.26,0.00028,270.999,27.01,-3.77,107.6091561,428.551,1.112,0.558,0.209,0.233,3.897,0.415,0.439,0.147,68.6,0.33,0.076,"07/02/2026 8:48 AM","Lower",04,"P01","Morning",8.809166666666668,"suraj karkee","41:00:13:15",39.20839333333333,-96.59382499999998,""
6472041,"Whole Data Set",1,50.404,32.48,0.00018,198.396,37.108,-2.83,35.1478764,122.616,0.986,0.637,0.183,0.18,3.377,0.371,0.72,-0.091,61.51,0.51,0.036,"07/02/2026 8:50 AM","Upper",05,"P01","Morning",8.838611111111112,"suraj karkee","41:00:13:15",39.208373333333334,-96.59381833333333,""
6472040,"Whole Data Set",1,49.951,32.56,0.00028,226.473,52.655,-5.13,47.1593745,172.935,1.027,0.606,0.194,0.2,2.823,0.129,0.547,0.324,60.93,0.32,0.063,"07/02/2026 8:51 AM","Middle",05,"P01","Morning",8.851388888888888,"suraj karkee","41:00:13:15",39.20840666666666,-96.593805,""
6472039,"Whole Data Set",1,49.747,32.65,0.00019,167.493,30.39,-4.9,34.145280899999996,121.991,1.027,0.622,0.186,0.191,3.533,0.421,0.58,-0.001,61.7,0.34,0.032,"07/02/2026 8:51 AM","Lower",05,"P01","Morning",8.865277777777777,"suraj karkee","41:00:13:15",39.20837166666667,-96.59383333333332,""
6472038,"Whole Data Set",1,49.162,32.73,0.00027,267.223,51.56,-5.16,62.86636124999999,234.795,1.07,0.595,0.196,0.209,3.371,0.525,0.433,0.041,63.83,0.3,0.072,"07/02/2026 8:52 AM","Upper",06,"P01","Morning",8.876944444444446,"suraj karkee","41:00:13:15",39.208365,-96.59383666666666,""
6472037,"Whole Data Set",1,49.29,32.81,0.00023,196.604,31.293,-5.2,50.139144,188.21,1.211,0.592,0.185,0.224,1.721,0.967,-0.174,0.208,65.26,0.35,0.045,"07/02/2026 8:53 AM","Middle",06,"P01","Morning",8.887222222222222,"suraj karkee","41:00:13:15",39.20840666666666,-96.59382,""
6472036,"Whole Data Set",1,49.359,32.9,0.00022,286.684,43.647,-4.87,56.847158549999996,208.117,1.017,0.607,0.195,0.198,2.782,0.429,0.492,0.079,67.18,0.24,0.063,"07/02/2026 8:53 AM","Lower",06,"P01","Morning",8.898888888888889,"suraj karkee","41:00:13:15",39.20836833333333,-96.59377,""
6472035,"Whole Data Set",1,49.494,33.05,0.00015,383.037,48.157,-4.48,32.37568425,112.945,0.838,0.637,0.197,0.165,4.572,0.159,0.727,0.114,61.59,0.51,0.057,"07/02/2026 8:57 AM","Upper",08,"P01","Morning",8.955277777777777,"suraj karkee","41:00:13:15",39.20837166666667,-96.59382166666667,""
6472034,"Whole Data Set",1,49.277,33.14,0.00018,363.25,51.72,-5.71,52.8179229,193.366,0.996,0.607,0.197,0.196,3.887,0.405,0.563,0.032,66.04,0.35,0.065,"07/02/2026 8:57 AM","Middle",08,"P01","Morning",8.966388888888888,"suraj karkee","41:00:13:15",39.20838666666667,-96.59382,""
6472033,"Whole Data Set",1,48.456,33.34,0.0003,172.082,29.597,-2.41,37.139463899999996,132.902,1.112,0.621,0.179,0.199,6.001,0.06,0.425,0.515,66.77,0.74,0.052,"07/02/2026 8:59 AM","Lower",08,"P01","Morning",8.993055555555555,"suraj karkee","41:00:13:15",39.208376666666666,-96.593875,""
6472032,"Whole Data Set",1,47.374,33.46,0.00032,83.911,53.263,-5.61,68.3675037,256.202,1.039,0.593,0.199,0.207,2.64,0.522,0.608,-0.13,62.85,0.79,0.027,"07/02/2026 9:01 AM","Upper",05,"P02","Morning",9.021944444444445,"suraj karkee","41:00:13:15",39.208436666666664,-96.59389166666666,""
6472031,"Whole Data Set",1,46.75,33.51,0.00024,334.625,19.188,-5.8,71.04833099999999,267.602,0.954,0.59,0.21,0.2,2.987,0.616,0.605,-0.221,70.96,0.43,0.08,"07/02/2026 9:02 AM","Middle",05,"P02","Morning",9.03888888888889,"suraj karkee","41:00:13:15",39.20844833333333,-96.59385666666667,""
6472030,"Whole Data Set",1,47.036,33.52,0.00042,140.751,9.947,-5.45,76.08509280000001,315.444,1.51,0.536,0.185,0.279,1.594,1.412,-0.384,-0.028,68.8,0.27,0.059,"07/02/2026 9:03 AM","Lower",05,"P02","Morning",9.051944444444445,"suraj karkee","41:00:13:15",39.20844,-96.59388166666668,""
6472029,"Whole Data Set",1,47.481,33.57,0.0003,298.095,12.874,-5.22,133.9655625,644.375,1.759,0.462,0.195,0.343,3.053,0.622,0.598,-0.219,69.16,0.36,0.089,"07/02/2026 9:03 AM","Upper",07,"P02","Morning",9.065833333333334,"suraj karkee","41:00:13:15",39.208466666666666,-96.59390499999999,""
6472028,"Whole Data Set",1,47.095,33.63,0.00035,133.613,24.117,-5,73.9008414,299.679,1.314,0.548,0.195,0.257,4.147,0.638,0.345,0.016,69.32,0.37,0.047,"07/02/2026 9:04 AM","Middle",07,"P02","Morning",9.078333333333333,"suraj karkee","41:00:13:15",39.20846166666667,-96.593875,""
6472027,"Whole Data Set",1,46.278,33.68,0.00078,133.903,16.371,-6.33,108.36346005,520.103,1.564,0.463,0.209,0.327,4.117,0.323,0.419,0.258,67.41,0.29,0.104,"07/02/2026 9:05 AM","Lower",07,"P02","Morning",9.09,"suraj karkee","41:00:13:15",39.208488333333335,-96.59388833333333,""
6472026,"Whole Data Set",1,46.629,33.72,0.00018,309.032,41.744,-6.23,55.186758000000005,206.46,1.145,0.594,0.189,0.217,3.883,0.576,0.454,-0.029,69.27,0.27,0.056,"07/02/2026 9:06 AM","Upper",09,"P02","Morning",9.103055555555555,"suraj karkee","41:00:13:15",39.208468333333336,-96.59391499999998,""
6472025,"Whole Data Set",1,46.763,33.75,0.00032,228.741,34.205,-5.64,79.857333,318.03,1.455,0.558,0.18,0.262,4.393,0.495,0.517,-0.011,71.28,0.3,0.073,"07/02/2026 9:06 AM","Middle",09,"P02","Morning",9.114444444444445,"suraj karkee","41:00:13:15",39.208455,-96.59389166666666,""
6472024,"Whole Data Set",1,46.634,33.77,0.00019,180.898,16.634,-6.06,54.278721,205.135,1.204,0.588,0.187,0.225,4.277,0.361,0.512,0.127,67.76,0.32,0.034,"07/02/2026 9:07 AM","Lower",09,"P02","Morning",9.124722222222223,"suraj karkee","41:00:13:15",39.208425000000005,-96.59388333333332,""
6472023,"Whole Data Set",1,46.256,33.81,0.0003,312.661,40.05,-5.28,112.14055935000002,447.399,1.251,0.557,0.197,0.246,2.359,1.353,0.25,-0.603,62.25,0.23,0.094,"07/02/2026 9:08 AM","Upper",11,"P02","Morning",9.146388888888888,"suraj karkee","41:00:13:15",39.208463333333334,-96.59389166666666,""
6472022,"Whole Data Set",1,46.699,33.83,0.14397,1.953,45.675,-5.26,39.708691200000004,140.512,0.867,0.628,0.199,0.173,3.65,0.46,0.453,0.086,69.39,4.31,0.281,"07/02/2026 9:09 AM","Middle",11,"P02","Morning",9.155833333333334,"suraj karkee","41:00:13:15",39.20845166666666,-96.59389833333334,""
6472021,"Whole Data Set",1,46.323,33.89,0.00063,184.141,39.497,-5.58,147.20843969999999,792.082,2.27,0.413,0.179,0.407,3.933,0.503,0.269,0.228,68.33,0.4,0.116,"07/02/2026 9:10 AM","Lower",11,"P02","Morning",9.168333333333333,"suraj karkee","41:00:13:15",39.20845166666666,-96.59388499999999,""
6472020,"Whole Data Set",1,46.495,33.94,0.00015,626.496,20.247,-6.05,45.41886720000001,167.104,1.121,0.604,0.187,0.209,3.952,0.36,0.391,0.249,67.64,0.32,0.094,"07/02/2026 9:11 AM","Upper",11,"P02","Morning",9.185833333333333,"suraj karkee","41:00:13:15",39.20843833333333,-96.5939,""
6471999,"Whole Data Set",1,43.116,35.62,0.00039,325.33,10.252,-4.61,162.565299,771.915,1.776,0.468,0.192,0.34,1.906,0.669,-0.165,0.497,61.24,0.34,0.127,"07/02/2026 12:07 PM","Upper",01,"P03","Noon",12.1225,"suraj karkee","41:00:13:15",39.20847666666667,-96.59381166666665,""
6471998,"Whole Data Set",1,42.937,35.62,0.00031,324.291,15.528,-3.11,96.51125699999999,380.265,1.34,0.564,0.186,0.25,4.422,0.622,0.451,-0.073,63.31,0.29,0.101,"07/02/2026 12:08 PM","Middle",01,"P03","Noon",12.142777777777777,"suraj karkee","41:00:13:15",39.208465000000004,-96.59379333333332,""
6471997,"Whole Data Set",1,43.258,35.61,0.00035,181.088,26.23,-4.74,76.65266429999998,299.366,1.393,0.569,0.18,0.251,6.66,0.272,0.472,0.256,65.01,0.37,0.063,"07/02/2026 12:09 PM","Lower",01,"P03","Noon",12.154444444444445,"suraj karkee","41:00:13:15",39.20843833333333,-96.59381333333334,""
6471996,"Whole Data Set",1,43.107,35.54,0.0005,221.485,4.834,-5.21,142.152192,616.98,1.722,0.512,0.179,0.309,1.859,0.552,-0.221,0.669,64.22,0.6,0.111,"07/02/2026 12:10 PM","Upper",02,"P03","Noon",12.170833333333333,"suraj karkee","41:00:13:15",39.208455,-96.59380666666667,""
6471995,"Whole Data Set",1,43.239,35.54,0.00035,230.818,12.265,-4.71,110.6582751,470.186,1.656,0.523,0.18,0.298,3.977,0.703,0.235,0.062,62.47,0.34,0.081,"07/02/2026 12:10 PM","Middle",02,"P03","Noon",12.1825,"suraj karkee","41:00:13:15",39.20841666666667,-96.59383000000001,""
6471994,"Whole Data Set",1,43.254,35.56,0.0006,199.09,8.26,-7.67,135.4122432,541.216,1.568,0.556,0.173,0.271,0.845,1.017,-5.958,5.941,61.48,1.25,0.119,"07/02/2026 12:11 PM","Lower",02,"P03","Noon",12.193333333333333,"suraj karkee","41:00:13:15",39.20849166666667,-96.59382499999998,""
6471993,"Whole Data Set",1,41.777,35.9,0.00056,242.41,49.411,-5.21,144.805338,659.405,1.795,0.488,0.183,0.329,3.019,0.656,0.176,0.168,64.11,0.25,0.136,"07/02/2026 12:18 PM","Upper",05,"P03","Noon",12.301666666666668,"suraj karkee","41:00:13:15",39.2085,-96.59380333333333,""
6471992,"Whole Data Set",1,41.976,35.85,0.0005,209.702,20.653,-7.68,143.84137950000002,572.845,1.329,0.558,0.19,0.252,2.038,2.038,-0.442,-0.595,65.79,1.28,0.105,"07/02/2026 12:18 PM","Middle",05,"P03","Noon",12.311388888888889,"suraj karkee","41:00:13:15",39.20849833333333,-96.59384166666665,""
6471991,"Whole Data Set",1,41.775,35.88,0.00043,201.696,33.837,-6.27,93.35829555000001,409.197,1.573,0.507,0.192,0.301,3.76,0.329,0.45,0.22,62.06,0.72,0.087,"07/02/2026 12:19 PM","Lower",05,"P03","Noon",12.321944444444444,"suraj karkee","41:00:13:15",39.208475,-96.59381333333334,""
6471990,"Whole Data Set",1,42.05,35.88,0.00047,229.35,22.228,-5.63,102.18058335,430.869,1.581,0.527,0.183,0.29,2.504,0.774,0.113,0.113,64.74,0.31,0.108,"07/02/2026 12:20 PM","Upper",10,"P03","Noon",12.344166666666668,"suraj karkee","41:00:13:15",39.208483333333334,-96.59378333333333,""
6471989,"Whole Data Set",1,42.37,35.84,0.0005,217.284,26.001,-5.65,128.941065,556.38,1.814,0.515,0.173,0.313,4.322,0.587,0.39,0.024,67.37,0.41,0.109,"07/02/2026 12:21 PM","Middle",10,"P03","Noon",12.355833333333333,"suraj karkee","41:00:13:15",39.208488333333335,-96.59379166666668,""
6471988,"Whole Data Set",1,42.307,35.81,0.0004,220.455,14.896,-5.84,86.64098580000001,368.842,1.742,0.522,0.174,0.303,2.5,0.847,0.065,0.088,68.52,0.28,0.088,"07/02/2026 12:22 PM","Lower",10,"P03","Noon",12.373611111111112,"suraj karkee","41:00:13:15",39.208508333333334,-96.59381666666668,""
6471987,"Whole Data Set",1,41.943,35.76,0.00031,232.906,52.089,-5.33,64.75749524999999,243.495,1.2,0.591,0.186,0.223,3,0.585,0.154,0.261,64.8,0.3,0.072,"07/02/2026 12:26 PM","Upper",04,"P01","Noon",12.446111111111112,"suraj karkee","41:00:13:15",39.20839,-96.59383833333335,""
6471986,"Whole Data Set",1,42.294,35.79,0.0004,222.24,11.696,-5.78,117.4342077,496.131,1.569,0.526,0.184,0.289,3.993,1.109,0.555,-0.664,67.06,0.37,0.089,"07/02/2026 12:27 PM","Middle",04,"P01","Noon",12.456388888888888,"suraj karkee","41:00:13:15",39.2084,-96.59384,""
6471985,"Whole Data Set",1,41.9,35.8,0.00033,296.278,33.049,-6.83,99.26028855000001,367.019,1.259,0.601,0.177,0.222,1.666,0.276,-0.724,1.448,68.8,0.53,0.098,"07/02/2026 12:27 PM","Lower",04,"P01","Noon",12.466111111111111,"suraj karkee","41:00:13:15",39.20839,-96.59382166666667,""
6471984,"Whole Data Set",1,41.608,35.76,0.00045,383.649,37.82,-5.79,79.76132775,302.987,1.246,0.585,0.185,0.23,3.52,0.674,0.339,-0.013,64.68,0.3,0.173,"07/02/2026 12:28 PM","Upper",05,"P01","Noon",12.479444444444445,"suraj karkee","41:00:13:15",39.2084,-96.59383666666666,""
6471983,"Whole Data Set",1,41.63,35.72,0.0005,92.856,46.861,-6.03,70.8820929,259.927,1.098,0.606,0.188,0.206,2.375,2.212,-0.368,-0.844,63.41,0.56,0.046,"07/02/2026 12:29 PM","Middle",05,"P01","Noon",12.489166666666666,"suraj karkee","41:00:13:15",39.20838833333333,-96.59382333333333,""
6471982,"Whole Data Set",1,42.504,35.73,0.00041,200.909,14.533,-5.48,87.55354890000001,349.306,1.432,0.557,0.182,0.261,-2.241,-0.354,1.786,-0.432,64.78,0.33,0.082,"07/02/2026 12:30 PM","Lower",05,"P01","Noon",12.501666666666667,"suraj karkee","41:00:13:15",39.20840166666667,-96.59383000000001,""
6471981,"Whole Data Set",1,42.274,35.71,0.00043,222.794,51.674,-5.52,73.74256155,297.409,1.435,0.551,0.184,0.265,2.237,1.062,0.073,-0.135,62.47,0.29,0.096,"07/02/2026 12:30 PM","Upper",06,"P01","Noon",12.51388888888889,"suraj karkee","41:00:13:15",39.208396666666665,-96.59382,""
6471980,"Whole Data Set",1,42.174,35.66,0.0003,297.322,60.817,-5.33,65.97828359999998,258.131,1.394,0.568,0.181,0.252,2.482,0.818,-0.112,0.293,65.55,0.34,0.089,"07/02/2026 12:31 PM","Middle",06,"P01","Noon",12.525555555555556,"suraj karkee","41:00:13:15",39.20840666666666,-96.59382833333332,""
6471979,"Whole Data Set",1,42.755,35.6,0.00026,181.436,28.923,-6.59,77.1381063,282.402,1.069,0.607,0.19,0.203,0.866,3.007,-1.894,-0.113,66.31,0.56,0.047,"07/02/2026 12:32 PM","Lower",06,"P01","Noon",12.541666666666666,"suraj karkee","41:00:13:15",39.208418333333334,-96.59382499999998,""
6471978,"Whole Data Set",1,43.247,35.62,0.00022,320.482,53.872,-5.05,62.0902728,227.312,1.084,0.607,0.189,0.205,0.951,2.306,-1.012,-0.294,61.91,0.41,0.071,"07/02/2026 12:33 PM","Upper",08,"P01","Noon",12.555833333333334,"suraj karkee","41:00:13:15",39.2084,-96.59384999999999,""
6471977,"Whole Data Set",1,43.128,35.62,0.00032,245.186,41.804,-5.33,84.15269685,316.423,1.166,0.591,0.189,0.22,4.444,0.641,0.488,-0.129,64.54,0.31,0.078,"07/02/2026 12:33 PM","Middle",08,"P01","Noon",12.565277777777778,"suraj karkee","41:00:13:15",39.20841666666667,-96.59383666666666,""
6471976,"Whole Data Set",1,42.38,35.55,0.00033,317.857,36.505,-4.68,82.12220640000001,288.756,0.984,0.632,0.186,0.183,3.248,0.731,0.279,-0.01,67.64,1.09,0.105,"07/02/2026 12:34 PM","Lower",08,"P01","Noon",12.576944444444445,"suraj karkee","41:00:13:15",39.20840833333333,-96.593835,""
6471975,"Whole Data Set",1,42.527,35.47,0.00045,241.611,27.645,-5.82,156.71713950000003,678.87,1.658,0.513,0.183,0.304,2.062,0.778,-0.212,0.434,66.12,0.3,0.109,"07/02/2026 12:36 PM","Upper",05,"P02","Noon",12.605833333333333,"suraj karkee","41:00:13:15",39.208435,-96.59391499999998,""
6471974,"Whole Data Set",1,42.715,35.43,0.00102,96.636,6.932,-5.46,101.9293821,455.754,1.274,0.497,0.221,0.282,2.97,0.397,-0.566,1.169,72.56,0.37,0.099,"07/02/2026 12:37 PM","Middle",05,"P02","Noon",12.616944444444444,"suraj karkee","41:00:13:15",39.208445,-96.5939,""
6471973,"Whole Data Set",1,42.937,35.37,0.00039,241.307,12.138,-5.5,114.4636515,502.695,1.731,0.506,0.181,0.313,2.678,0.674,0.022,0.304,71,0.33,0.094,"07/02/2026 12:37 PM","Lower",05,"P02","Noon",12.627777777777778,"suraj karkee","41:00:13:15",39.208485,-96.59389666666667,""
6471972,"Whole Data Set",1,42.997,35.37,0.00044,243.39,16.278,-4.8,149.523003,683.69,1.73,0.486,0.188,0.326,4.738,0.381,0.507,0.113,69.92,0.3,0.107,"07/02/2026 12:38 PM","Upper",07,"P02","Noon",12.643055555555556,"suraj karkee","41:00:13:15",39.20845333333333,-96.5939,""
6471971,"Whole Data Set",1,43.243,35.33,0.00031,279.317,24.863,-4.96,89.02939500000001,362.35,1.431,0.546,0.187,0.267,2.231,1.572,-0.547,-0.025,68.88,0.38,0.087,"07/02/2026 12:39 PM","Middle",07,"P02","Noon",12.655277777777778,"suraj karkee","41:00:13:15",39.208466666666666,-96.59386166666667,""
6471970,"Whole Data Set",1,43.359,35.29,0.00041,272.212,21.539,-5.78,111.79685790000002,449.254,1.478,0.553,0.18,0.267,7.056,0.462,0.626,-0.088,67.75,1.27,0.112,"07/02/2026 12:39 PM","Lower",07,"P02","Noon",12.665277777777778,"suraj karkee","41:00:13:15",39.208470000000005,-96.59389000000002,""
6471969,"Whole Data Set",1,43.479,35.29,0.00053,218.034,36.787,-5.6,127.8770976,577.584,1.816,0.492,0.18,0.327,5.619,0.205,0.513,0.282,69.25,0.46,0.116,"07/02/2026 12:40 PM","Upper",09,"P02","Noon",12.67611111111111,"suraj karkee","41:00:13:15",39.208423333333336,-96.59393833333334,""
6471968,"Whole Data Set",1,43.147,35.32,0.00049,218.164,35.33,-4.89,148.11729660000003,703.311,2.067,0.468,0.173,0.358,5.074,0.196,0.533,0.272,70.61,0.3,0.107,"07/02/2026 12:41 PM","Middle",09,"P02","Noon",12.686111111111112,"suraj karkee","41:00:13:15",39.20843833333333,-96.59390333333334,""
6471967,"Whole Data Set",1,43.936,35.32,0.00073,171.83,15.042,-4.13,134.9614701,597.439,1.848,0.502,0.175,0.323,5.191,0.969,0.46,-0.429,68.36,0.64,0.125,"07/02/2026 12:41 PM","Lower",09,"P02","Noon",12.698333333333334,"suraj karkee","41:00:13:15",39.20841666666667,-96.59391333333333,""
6471966,"Whole Data Set",1,43.718,35.42,0.00032,380.494,38.43,-4.85,191.45254050000003,973.57,2.053,0.437,0.184,0.378,4.067,0.525,0.434,0.041,63.96,0.24,0.122,"07/02/2026 12:42 PM","Upper",11,"P02","Noon",12.714722222222221,"suraj karkee","41:00:13:15",39.20845666666666,-96.59391833333332,""
6471965,"Whole Data Set",1,43.208,35.46,0.00037,285.01,33.871,-5.45,112.46687999999999,416.544,1.106,0.6,0.19,0.21,3.67,0.153,-0.446,1.293,68.32,0.69,0.105,"07/02/2026 12:43 PM","Middle",11,"P02","Noon",12.725277777777778,"suraj karkee","41:00:13:15",39.208435,-96.59392333333332,""
6471964,"Whole Data Set",1,42.95,35.53,0.00033,328.879,42.997,-6.06,145.22554799999997,664.04,1.681,0.486,0.192,0.322,3.155,0.656,0.233,0.11,66.05,0.36,0.109,"07/02/2026 12:44 PM","Lower",11,"P02","Noon",12.735555555555555,"suraj karkee","41:00:13:15",39.20843,-96.59392333333332,""
6469174,"Whole Data Set",1,49.902,32.66,0.0007,272.689,17.784,-1.37,250.13696175000004,1379.305,2.626,0.403,0.165,0.433,3.036,0.822,0.431,-0.253,62.76,0.31,0.191,"07/01/2026 4:20 PM","Upper",01,"P03","Late",16.342222222222222,"suraj karkee","41:00:13:15",39.20845833333333,-96.59384999999999,""
6469173,"Whole Data Set",1,49.72,32.94,0.00074,313.878,6.313,-0.39,220.08559050000002,1603.538,2.443,0.305,0.202,0.493,3.45,0.548,0.088,0.364,61.88,0.32,0.232,"07/01/2026 4:21 PM","Middle",01,"P03","Late",16.35388888888889,"suraj karkee","41:00:13:15",39.20838666666667,-96.59376666666667,""
6469172,"Whole Data Set",1,48.781,33.26,0.00078,236.036,40.963,-0.45,175.39212375,917.083,2.367,0.425,0.171,0.404,3.457,0.562,0.309,0.128,58.93,0.39,0.184,"07/01/2026 4:21 PM","Lower",01,"P03","Late",16.365555555555556,"suraj karkee","41:00:13:15",39.20840166666667,-96.59380833333334,""
6469171,"Whole Data Set",1,47.138,34.04,0.00088,259.377,34.774,-2.31,288.26751825,1472.631,1.652,0.435,0.213,0.352,3.98,1.725,0.262,-0.987,61.39,0.29,0.228,"07/01/2026 4:23 PM","Upper",02,"P03","Late",16.395833333333332,"suraj karkee","41:00:13:15",39.20840666666666,-96.59379499999999,""
6469170,"Whole Data Set",1,47.187,34.29,0.00116,262.041,10.057,-2.22,276.90190199999995,1718.82,2.73,0.358,0.172,0.47,2.108,0.725,-0.181,0.456,62.06,0.21,0.304,"07/01/2026 4:24 PM","Middle",02,"P03","Late",16.40722222222222,"suraj karkee","41:00:13:15",39.208421666666666,-96.59378666666667,""
6469169,"Whole Data Set",1,47.262,34.55,0.00035,272.6,25.551,-1.44,73.31600250000001,321.35,1.301,0.507,0.214,0.279,3.169,0.703,0.088,0.209,60.05,0.21,0.095,"07/01/2026 4:25 PM","Lower",02,"P03","Late",16.420833333333334,"suraj karkee","41:00:13:15",39.20842666666667,-96.59376166666668,""
6469168,"Whole Data Set",1,46.191,34.82,0.00069,345.667,30.373,-2.41,291.0036663,1706.266,3.329,0.379,0.143,0.477,0.641,4.317,-3.878,0.561,64.27,0.28,0.239,"07/01/2026 4:26 PM","Upper",05,"P03","Late",16.435,"suraj karkee","41:00:13:15",39.20840333333333,-96.59383833333335,""
6469167,"Whole Data Set",1,45.424,35.02,0.00065,262.153,29.437,-2.47,166.676517,778.135,2.118,0.476,0.168,0.356,5.918,0.384,0.408,0.208,64.6,0.28,0.17,"07/01/2026 4:26 PM","Middle",05,"P03","Late",16.44527777777778,"suraj karkee","41:00:13:15",39.20840833333333,-96.59382,""
6469166,"Whole Data Set",1,45.372,35.23,-0.00058,354.536,67.519,-1.86,63.35710919999999,249.634,1.33,0.564,0.187,0.249,1.005,2.654,0.088,-1.742,61.35,0.15,-0.206,"07/01/2026 4:27 PM","Lower",05,"P03","Late",16.4575,"suraj karkee","41:00:13:15",39.208423333333336,-96.59379499999999,""
6469165,"Whole Data Set",1,43.595,35.5,0.00088,252.783,28.21,-2.91,282.2325156,1369.396,2.37,0.458,0.161,0.381,6.689,0.506,-0.119,0.613,65.27,0.32,0.222,"07/01/2026 4:28 PM","Upper",10,"P03","Late",16.47722222222222,"suraj karkee","41:00:13:15",39.208443333333335,-96.59375666666668,""
